"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2015",	30208,"Carlos A. Carrillo","34.3201803543",
"2015",	30209,"Tatahuicapan de Juárez","51.2039863573",
"2015",	30210,"Uxpanapa","47.1775582549",
"2015",	30211,"San Rafael","27.1020812235",
"2015",	30212,"Santiago Sochiapan","55.9957154324",
"2015",	31,"Yucatán","NA",
"2015",	31001,"Abalá","17.0615275813",
"2015",	31002,"Acanceh","14.59488537",
"2015",	31003,"Akil","8.3518413136",
"2015",	31004,"Baca","15.7713794585",
"2015",	31005,"Bokobá","15.6607700312",
"2015",	31006,"Buctzotz","14.9938717146",
"2015",	31007,"Cacalchén","16.6045355701",
"2015",	31008,"Calotmul","28.8713195202",
"2015",	31009,"Cansahcab","11.4817500604",
"2015",	31010,"Cantamayec","18.9355168884",
"2015",	31011,"Celestún","29.2309933003",
"2015",	31012,"Cenotillo","22.5425194581",
"2015",	31013,"Conkal","9.1421106893",
"2015",	31014,"Cuncunul","21.6076696165",
"2015",	31015,"Cuzamá","16.4123801221",
"2015",	31016,"Chacsinkín","34.8444102958",
"2015",	31017,"Chankom","29.609516421",
"2015",	31018,"Chapab","25.5303312244",
"2015",	31019,"Chemax","27.5518717837",
"2015",	31020,"Chicxulub Pueblo","16.2080282757",
"2015",	31021,"Chichimilá","22.9448013636",
"2015",	31022,"Chikindzonot","14.4907908992",
"2015",	31023,"Chocholá","21.8996748723",
"2015",	31024,"Chumayel","18.2035519126",
"2015",	31025,"Dzán","8.1645307979",
"2015",	31026,"Dzemul","16.1708860759",
"2015",	31027,"Dzidzantún","13.1399317406",
"2015",	31028,"Dzilam de Bravo","17.8221859706",
"2015",	31029,"Dzilam González","13.1817305839",
"2015",	31030,"Dzitás","11.2060129826",
"2015",	31031,"Dzoncauich","12.7835051546",
"2015",	31032,"Espita","24.1694375779",
"2015",	31033,"Halachó","22.5357851679",
"2015",	31034,"Hocabá","19.8403648803",
"2015",	31035,"Hoctún","18.0495477782",
"2015",	31036,"Homún","19.608665269",
"2015",	31037,"Huhí","17.8261788962",
"2015",	31038,"Hunucmá","17.1281829175",
"2015",	31039,"Ixil","16.6069953181",
"2015",	31040,"Izamal","15.5482624625",
"2015",	31041,"Kanasín","21.569396716",
"2015",	31042,"Kantunil","31.3373253493",
"2015",	31043,"Kaua","23.5028248588",
"2015",	31044,"Kinchil","15.2334894968",
"2015",	31045,"Kopomá","17.4956369983",
"2015",	31046,"Mama","9.3441466855",
"2015",	31047,"Maní","24.5941070355",
"2015",	31048,"Maxcanú","23.7136626388",
"2015",	31049,"Mayapán","0.8498583569",
"2015",	31050,"Mérida","13.7506482666",
"2015",	31051,"Mocochá","25.4092261905",
"2015",	31052,"Motul","23.0285216835",
"2015",	31053,"Muna","24.4794580436",
"2015",	31054,"Muxupip","16.3825363825",
"2015",	31055,"Opichén","22.5580230422",
"2015",	31056,"Oxkutzcab","16.6017784588",
"2015",	31057,"Panabá","21.3340918788",
"2015",	31058,"Peto","20.568666036",
"2015",	31059,"Progreso","17.1134526501",
"2015",	31060,"Quintana Roo","28.3333333333",
"2015",	31061,"Río Lagartos","13.8782051282",
"2015",	31062,"Sacalum","32.800376205",
"2015",	31063,"Samahil","17.6810972996",
"2015",	31064,"Sanahcat","19.3089430894",
"2015",	31065,"San Felipe","7.9083094556",
"2015",	31066,"Santa Elena","21.412924425",
"2015",	31067,"Seyé","18.7646233037",
"2015",	31068,"Sinanché","19.3335774442",
"2015",	31069,"Sotuta","19.8792016807",
"2015",	31070,"Sucilá","14.5068807339",
"2015",	31071,"Sudzal","8.1166272656",
"2015",	31072,"Suma","16.2746344565",
"2015",	31073,"Tahdziú","6.6960352423",
"2015",	31074,"Tahmek","16.8130489335",
"2015",	31075,"Teabo","22.2805176635",
"2015",	31076,"Tecoh","22.157442861",
"2015",	31077,"Tekal de Venegas","14.8148148148",
"2015",	31078,"Tekantó","10.9933373713",
"2015",	31079,"Tekax","11.9433583262",
"2015",	31080,"Tekit","11.9448853406",
"2015",	31081,"Tekom","13.9365195184",
"2015",	31082,"Telchac Pueblo","16.333938294",
"2015",	31083,"Telchac Puerto","18.0186170213",
"2015",	31084,"Temax","32.1062160531",
"2015",	31085,"Temozón","21.8488299688",
"2015",	31086,"Tepakán","16.091954023",
"2015",	31087,"Tetiz","18.9126929279",
"2015",	31088,"Teya","19.4509345794",
"2015",	31089,"Ticul","19.0416891068",
"2015",	31090,"Timucuy","23.3060312733",
"2015",	31091,"Tinum","13.2380433755",
"2015",	31092,"Tixcacalcupul","38.7327224724",
"2015",	31093,"Tixkokob","16.7217048329",
"2015",	31094,"Tixmehuac","32.6297491929",
"2015",	31095,"Tixpéhual","17.8228165483",
"2015",	31096,"Tizimín","19.7928386142",
"2015",	31097,"Tunkás","28.0803267529",
"2015",	31098,"Tzucacab","24.9323195956",
"2015",	31099,"Uayma","27.1245634459",
"2015",	31100,"Ucú","20.6476530006",
"2015",	31101,"Umán","14.8750450851",
"2015",	31102,"Valladolid","21.6823704737",
"2015",	31103,"Xocchel","18.2271270915",
"2015",	31104,"Yaxcabá","25.035578643",
"2015",	31105,"Yaxkukul","15.4904089758",
"2015",	31106,"Yobaín","15.2916447714",
"2015",	32,"Zacatecas","NA",
"2015",	32001,"Apozol","12.9939349384",
"2015",	32002,"Apulco","14.8261278195",
"2015",	32003,"Atolinga","15.5891792756",
"2015",	32004,"Benito Juárez","14.5212612091",
"2015",	32005,"Calera","23.0220084636",
"2015",	32006,"Cañitas de Felipe Pescador","16.6194279825",
"2015",	32007,"Concepción del Oro","12.8025292602",
"2015",	32008,"Cuauhtémoc","15.9809285021",
"2015",	32009,"Chalchihuites","19.7292422352",
"2015",	32010,"Fresnillo","19.9849571425",
"2015",	32011,"Trinidad García de la Cadena","8.8638195004",
"2015",	32012,"Genaro Codina","25.8161512027",
"2015",	32013,"General Enrique Estrada","19.2663637893",
"2015",	32014,"General Francisco R. Murguía","31.9079826454",
"2015",	32015,"El Plateado de Joaquín Amaro","6.8582020389",
"2015",	32016,"General Pánfilo Natera","29.3179877188",
"2015",	32017,"Guadalupe","16.244309535",
"2015",	32018,"Huanusco","12.1656378601",
"2015",	32019,"Jalpa","15.8344020193",
"2015",	32020,"Jerez","14.6815017446",
"2015",	32021,"Jiménez del Teul","36.954087346",
"2015",	32022,"Juan Aldama","18.0624084888",
"2015",	32023,"Juchipila","12.0309895637",
"2015",	32024,"Loreto","26.5209974729",
"2015",	32025,"Luis Moya","20.9423611712",
"2015",	32026,"Mazapil","29.023530761",
"2015",	32027,"Melchor Ocampo","23.738317757",
"2015",	32028,"Mezquital del Oro","13.3517495396",
"2015",	32029,"Miguel Auza","18.1692010614",
"2015",	32030,"Momax","18.9324817518",
"2015",	32031,"Monte Escobedo","16.2255466053",
"2015",	32032,"Morelos","12.0514192739",
"2015",	32033,"Moyahua de Estrada","2.5118615685",
"2015",	32034,"Nochistlán de Mejía","13.0075652746",
"2015",	32035,"Noria de Ángeles","28.2452130998",
"2015",	32036,"Ojocaliente","26.1474493145",
"2015",	32037,"Pánuco","24.3352353597",
"2015",	32038,"Pinos","30.1432197675",
"2015",	32039,"Río Grande","16.800188529",
"2015",	32040,"Sain Alto","21.5444075276",
"2015",	32041,"El Salvador","21.7931034483",
"2015",	32042,"Sombrerete","19.7426596824",
"2015",	32043,"Susticacán","18.3333333333",
"2015",	32044,"Tabasco","18.724134045",
"2015",	32045,"Tepechitlán","18.4357541899",
"2015",	32046,"Tepetongo","26.139548606",
"2015",	32047,"Teúl de González Ortega","7.9471587335",
"2015",	32048,"Tlaltenango de Sánchez Román","16.6623852218",
"2015",	32049,"Valparaíso","19.4239223686",
"2015",	32050,"Vetagrande","22.6189049958",
"2015",	32051,"Villa de Cos","26.4893618737",
"2015",	32052,"Villa García","16.4316712762",
"2015",	32053,"Villa González Ortega","23.6681629239",
"2015",	32054,"Villa Hidalgo","24.4294462982",
"2015",	32055,"Villanueva","22.5212866812",
"2015",	32056,"Zacatecas","16.2135824446",
"2015",	32057,"Trancoso","28.8819387187",
"2015",	32058,"Santa María de la Paz","12.1813031161",
"2010",	00,"Estados Unidos Mexicanos","NA",
"2010",	01,"Aguascalientes","NA",
"2010",	01001,"Aguascalientes","15.5781015371",
"2010",	01002,"Asientos","31.5327893398",
"2010",	01003,"Calvillo","19.3202800353",
"2010",	01004,"Cosío","30.5002218168",
"2010",	01005,"Jesús María","27.4172906395",
"2010",	01006,"Pabellón de Arteaga","33.9997724786",
"2010",	01007,"Rincón de Romos","40.4369155957",
"2010",	01008,"San José de Gracia","32.1282798834",
"2010",	01009,"Tepezalá","35.7553849949",
"2010",	01010,"El Llano","41.3951345345",
"2010",	01011,"San Francisco de los Romo","20.0719051289",
"2010",	02,"Baja California","NA",
"2010",	02001,"Ensenada","18.1051035174",
"2010",	02002,"Mexicali","12.6579745573",
"2010",	02003,"Tecate","11.5339083995",
"2010",	02004,"Tijuana","18.3108925983",
"2010",	02005,"Playas de Rosarito","16.6772571924",
"2010",	02006,"San Quintín","ND",
"2010",	03,"Baja California Sur","NA",
"2010",	03001,"Comondú","29.8879725103",
"2010",	03002,"Mulegé","30.469638693",
"2010",	03003,"La Paz","16.7887592561",
"2010",	03008,"Los Cabos","33.7114169833",
"2010",	03009,"Loreto","32.0412549312",
"2010",	04,"Campeche","NA",
"2010",	04001,"Calkiní","42.7109877044",
"2010",	04002,"Campeche","20.1937992232",
"2010",	04003,"Carmen","22.2713225325",
"2010",	04004,"Champotón","31.7217569833",
"2010",	04005,"Hecelchakán","37.9139237251",
"2010",	04006,"Hopelchén","43.3954344027",
"2010",	04007,"Palizada","37.0027855153",
"2010",	04008,"Tenabo","33.2799450864",
"2010",	04009,"Escárcega","59.917826596",
"2010",	04010,"Calakmul","54.6349903845",
"2010",	04011,"Candelaria","48.2568403024",
"2010",	04012,"Seybaplaya","ND",
"2010",	04013,"Dzitbalché","NA",
"2010",	05,"Coahuila de Zaragoza","NA",
"2010",	05001,"Abasolo","30.2742616034",
"2010",	05002,"Acuña","15.7158182402",
"2010",	05003,"Allende","9.0486705149",
"2010",	05004,"Arteaga","43.8119127916",
"2010",	05005,"Candela","38.2029734971",
"2010",	05006,"Castaños","17.3181364068",
"2010",	05007,"Cuatro Ciénegas","44.3557037414",
"2010",	05008,"Escobedo","35.6299212598",
"2010",	05009,"Francisco I. Madero","27.5478962075",
"2010",	05010,"Frontera","13.7095544288",
"2010",	05011,"General Cepeda","52.386802318",
"2010",	05012,"Guerrero","39.696969697",
"2010",	05013,"Hidalgo","37.7914951989",
"2010",	05014,"Jiménez","42.3104693141",
"2010",	05015,"Juárez","35.5736591989",
"2010",	05016,"Lamadrid","24.6474143721",
"2010",	05017,"Matamoros","32.7699419495",
"2010",	05018,"Monclova","9.0778363719",
"2010",	05019,"Morelos","17.8269209071",
"2010",	05020,"Múzquiz","6.2876566278",
"2010",	05021,"Nadadores","36.0301679808",
"2010",	05022,"Nava","9.7152012359",
"2010",	05023,"Ocampo","44.6462238591",
"2010",	05024,"Parras","32.6642387609",
"2010",	05025,"Piedras Negras","8.1314380079",
"2010",	05026,"Progreso","37.6966645689",
"2010",	05027,"Ramos Arizpe","18.8860121529",
"2010",	05028,"Sabinas","15.5524606462",
"2010",	05029,"Sacramento","33.5109216835",
"2010",	05030,"Saltillo","14.7848299089",
"2010",	05031,"San Buenaventura","17.6867804237",
"2010",	05032,"San Juan de Sabinas","11.2102020833",
"2010",	05033,"San Pedro","42.8900720009",
"2010",	05034,"Sierra Mojada","21.0027635215",
"2010",	05035,"Torreón","31.3424697378",
"2010",	05036,"Viesca","44.834570738",
"2010",	05037,"Villa Unión","21.2366134573",
"2010",	05038,"Zaragoza","13.3656395266",
"2010",	06,"Colima","NA",
"2010",	06001,"Armería","23.4601989322",
"2010",	06002,"Colima","7.6732883116",
"2010",	06003,"Comala","23.8261149992",
"2010",	06004,"Coquimatlán","18.0264268886",
"2010",	06005,"Cuauhtémoc","5.3504681452",
"2010",	06006,"Ixtlahuacán","52.531758812",
"2010",	06007,"Manzanillo","27.6117310272",
"2010",	06008,"Minatitlán","23.5757121439",
"2010",	06009,"Tecomán","33.6362676808",
"2010",	06010,"Villa de Álvarez","10.9285949525",
"2010",	07,"Chiapas","NA",
"2010",	07001,"Acacoyagua","57.7066998835",
"2010",	07002,"Acala","68.3135204131",
"2010",	07003,"Acapetahua","22.6115089721",
"2010",	07004,"Altamirano","44.9454208258",
"2010",	07005,"Amatán","38.2088333684",
"2010",	07006,"Amatenango de la Frontera","10.7545514353",
"2010",	07007,"Amatenango del Valle","27.928738528",
"2010",	07008,"Angel Albino Corzo","54.0764785328",
"2010",	07009,"Arriaga","25.5500154881",
"2010",	07010,"Bejucal de Ocampo","4.0312421265",
"2010",	07011,"Bella Vista","4.9421949255",
"2010",	07012,"Berriozábal","28.0366774759",
"2010",	07013,"Bochil","65.3809039946",
"2010",	07014,"El Bosque","46.7520219099",
"2010",	07015,"Cacahoatán","22.5057197036",
"2010",	07016,"Catazajá","4.5006343058",
"2010",	07017,"Cintalapa","38.6663513087",
"2010",	07018,"Coapilla","12.6403265782",
"2010",	07019,"Comitán de Domínguez","21.5730906976",
"2010",	07020,"La Concordia","31.3749369568",
"2010",	07021,"Copainalá","11.432431642",
"2010",	07022,"Chalchihuitán","37.6296534534",
"2010",	07023,"Chamula","37.8390395731",
"2010",	07024,"Chanal","33.0234569236",
"2010",	07025,"Chapultenango","35.9626362221",
"2010",	07026,"Chenalhó","32.9974889171",
"2010",	07027,"Chiapa de Corzo","26.1615451511",
"2010",	07028,"Chiapilla","11.6696588869",
"2010",	07029,"Chicoasén","40.4429860541",
"2010",	07030,"Chicomuselo","24.52582524",
"2010",	07031,"Chilón","45.2694754053",
"2010",	07032,"Escuintla","27.7993682229",
"2010",	07033,"Francisco León","16.850047155",
"2010",	07034,"Frontera Comalapa","17.209006171",
"2010",	07035,"Frontera Hidalgo","14.8040083085",
"2010",	07036,"La Grandeza","3.0556924593",
"2010",	07037,"Huehuetán","14.3558112311",
"2010",	07038,"Huixtán","23.5130346748",
"2010",	07039,"Huitiupán","34.3331560012",
"2010",	07040,"Huixtla","31.6448703464",
"2010",	07041,"La Independencia","8.5446713336",
"2010",	07042,"Ixhuatán","34.2997588848",
"2010",	07043,"Ixtacomitán","28.3563218391",
"2010",	07044,"Ixtapa","36.7440994194",
"2010",	07045,"Ixtapangajoya","9.5551565929",
"2010",	07046,"Jiquipilas","15.1304037409",
"2010",	07047,"Jitotol","39.0427729303",
"2010",	07048,"Juárez","30.1361457735",
"2010",	07049,"Larráinzar","28.71809101",
"2010",	07050,"La Libertad","11.7224389242",
"2010",	07051,"Mapastepec","20.9287099856",
"2010",	07052,"Las Margaritas","31.2464505929",
"2010",	07053,"Mazapa de Madero","5.7801899593",
"2010",	07054,"Mazatán","23.7501789135",
"2010",	07055,"Metapa","23.1039788965",
"2010",	07056,"Mitontic","45.7221620557",
"2010",	07057,"Motozintla","33.4016471119",
"2010",	07058,"Nicolás Ruíz","83.0044725072",
"2010",	07059,"Ocosingo","42.6172882999",
"2010",	07060,"Ocotepec","55.0320806599",
"2010",	07061,"Ocozocoautla de Espinosa","39.033527166",
"2010",	07062,"Ostuacán","29.4032279309",
"2010",	07063,"Osumacinta","6.0833333333",
"2010",	07064,"Oxchuc","38.4618873677",
"2010",	07065,"Palenque","38.9728262495",
"2010",	07066,"Pantelhó","55.2357001445",
"2010",	07067,"Pantepec","15.0571988045",
"2010",	07068,"Pichucalco","14.1725005553",
"2010",	07069,"Pijijiapan","24.7540369133",
"2010",	07070,"El Porvenir","6.2148337293",
"2010",	07071,"Villa Comaltitlán","17.5857225154",
"2010",	07072,"Pueblo Nuevo Solistahuacán","54.1490984704",
"2010",	07073,"Rayón","33.3293950851",
"2010",	07074,"Reforma","24.2043094606",
"2010",	07075,"Las Rosas","40.9755724755",
"2010",	07076,"Sabanilla","37.8435016792",
"2010",	07077,"Salto de Agua","36.9832058452",
"2010",	07078,"San Cristóbal de las Casas","33.6555536977",
"2010",	07079,"San Fernando","38.6550185371",
"2010",	07080,"Siltepec","9.5089818298",
"2010",	07081,"Simojovel","56.5504768132",
"2010",	07082,"Sitalá","56.2191372403",
"2010",	07083,"Socoltenango","14.7287969826",
"2010",	07084,"Solosuchiapa","5.8079504388",
"2010",	07085,"Soyaló","63.7101898646",
"2010",	07086,"Suchiapa","28.920935745",
"2010",	07087,"Suchiate","36.9379797521",
"2010",	07088,"Sunuapa","14.0010487677",
"2010",	07089,"Tapachula","25.42104357",
"2010",	07090,"Tapalapa","12.5593078426",
"2010",	07091,"Tapilula","40.0149370308",
"2010",	07092,"Tecpatán","37.7266847111",
"2010",	07093,"Tenejapa","40.0339975206",
"2010",	07094,"Teopisca","50.0258844764",
"2010",	07096,"Tila","38.5842643758",
"2010",	07097,"Tonalá","34.2845755367",
"2010",	07098,"Totolapa","37.8767730496",
"2010",	07099,"La Trinitaria","14.7237022686",
"2010",	07100,"Tumbalá","24.5578280806",
"2010",	07101,"Tuxtla Gutiérrez","14.0279162702",
"2010",	07102,"Tuxtla Chico","8.6866636366",
"2010",	07103,"Tuzantán","21.1312324492",
"2010",	07104,"Tzimol","33.4992039861",
"2010",	07105,"Unión Juárez","19.635777731",
"2010",	07106,"Venustiano Carranza","56.1591767567",
"2010",	07107,"Villa Corzo","31.1003533942",
"2010",	07108,"Villaflores","39.8555750061",
"2010",	07109,"Yajalón","55.3827673729",
"2010",	07110,"San Lucas","54.5792787636",
"2010",	07111,"Zinacantán","45.3295734931",
"2010",	07112,"San Juan Cancuc","42.5174013921",
"2010",	07113,"Aldama","34.0819022457",
"2010",	07114,"Benemérito de las Américas","27.5481442836",
"2010",	07115,"Maravilla Tenejapa","14.8467846353",
"2010",	07116,"Marqués de Comillas","36.0246981876",
"2010",	07117,"Montecristo de Guerrero","11.335078534",
"2010",	07118,"San Andrés Duraznal","41.9222410046",
"2010",	07119,"Santiago el Pinar","23.5739750446",
"2010",	07120,"Capitán Luis Ángel Vidal","ND",
"2010",	07121,"Rincón Chamula San Pedro","ND",
"2010",	07122,"El Parral","ND",
"2010",	07123,"Emiliano Zapata","ND",
"2010",	07124,"Mezcalapa","ND",
"2010",	07125,"Honduras de la Sierra","ND",
"2010",	08,"Chihuahua","NA",
"2010",	08001,"Ahumada","32.8823560835",
"2010",	08002,"Aldama","24.9435841329",
"2010",	08003,"Allende","13.0638468746",
"2010",	08004,"Aquiles Serdán","13.6575422248",
"2010",	08005,"Ascensión","24.5725564293",
"2010",	08006,"Bachíniva","8.2069580731",
"2010",	08007,"Balleza","39.5920378992",
"2010",	08008,"Batopilas","15.3312457849",
"2010",	08009,"Bocoyna","36.4470589148",
"2010",	08010,"Buenaventura","12.687148896",
"2010",	08011,"Camargo","20.8864325947",
"2010",	08012,"Carichí","41.2961159797",
"2010",	08013,"Casas Grandes","7.6877129471",
"2010",	08014,"Coronado","9.8113207547",
"2010",	08015,"Coyame del Sotol","7.0789259561",
"2010",	08016,"La Cruz","5.8429375503",
"2010",	08017,"Cuauhtémoc","9.9932681736",
"2010",	08018,"Cusihuiriachi","19.3779904306",
"2010",	08019,"Chihuahua","9.42161887",
"2010",	08020,"Chínipas","37.1970030851",
"2010",	08021,"Delicias","16.4571054111",
"2010",	08022,"Dr. Belisario Domínguez","4.0392600982",
"2010",	08023,"Galeana","28.9177489177",
"2010",	08024,"Santa Isabel","3.2676348548",
"2010",	08025,"Gómez Farías","4.4757389849",
"2010",	08026,"Gran Morelos","4.432132964",
"2010",	08027,"Guachochi","56.3382973924",
"2010",	08028,"Guadalupe","34.5584099006",
"2010",	08029,"Guadalupe y Calvo","51.1372758155",
"2010",	08030,"Guazapares","19.8965380024",
"2010",	08031,"Guerrero","17.102933194",
"2010",	08032,"Hidalgo del Parral","13.7885987902",
"2010",	08033,"Huejotitán","7.7502691066",
"2010",	08034,"Ignacio Zaragoza","3.712795336",
"2010",	08035,"Janos","15.9223640434",
"2010",	08036,"Jiménez","38.2716635156",
"2010",	08037,"Juárez","20.2094306776",
"2010",	08038,"Julimes","11.9708693673",
"2010",	08039,"López","5.0627701173",
"2010",	08040,"Madera","30.3176924084",
"2010",	08041,"Maguarichi","24.2947610823",
